amount,rooted,emulator,new_beneficiary,unusual_location,late_night,high_frequency,typing_speed,hesitation_time,cancelled_attempts,rapid_retries,fraud
16177,0,0,0,1,0,0,71.24308207340741,0.15701898817009008,2,1,0
56513,1,1,1,1,1,1,52.51758202551255,4.755722939508381,5,1,1
87799,0,0,0,0,0,0,57.317649785438434,2.0231087449489698,0,0,0
34899,0,1,1,1,1,1,46.382971284229974,4.448549018351305,4,0,1
45688,0,1,0,0,1,1,42.86657302420234,2.178153886922823,5,0,1
95344,0,0,1,0,0,0,38.839093332455874,4.41245925104245,5,0,0
60272,0,0,0,0,0,1,47.488448985685444,0.519102215708861,5,0,0
4691,1,0,0,1,1,0,50.70510076419377,2.204772672330246,5,1,1
80301,0,1,0,0,0,0,67.20073476045084,2.2149575894439377,1,0,0
66018,0,0,0,1,1,0,59.388458642606615,4.867736480072672,5,1,1
98427,0,1,0,0,0,1,69.64335959872021,2.465507897922028,1,1,1
13700,0,0,1,0,0,1,74.19317382740967,0.5235457577861041,0,1,0
25922,1,1,1,0,0,1,89.72395231271271,4.540000357503137,5,0,1
6483,1,0,0,0,0,1,60.19978269276985,4.74840784687664,1,0,0
41308,0,1,0,1,0,1,74.72684309155369,2.040538719186296,0,0,1
18679,0,1,1,0,0,1,81.35610365875769,3.9832156687757507,3,1,1
99510,0,1,1,0,0,0,52.35084217116346,0.34791899957371475,4,1,1
82008,1,0,0,0,0,0,44.278966197022285,2.027569504022514,5,1,1
20953,1,1,0,0,1,0,56.5084741770513,2.555061298644528,2,0,0
38795,0,1,0,0,1,1,67.22866560324242,4.356416128179419,5,0,1
63437,1,1,0,0,1,0,49.87337258905855,0.5048540601565282,5,1,1
62011,1,0,0,1,1,0,72.38254310955314,2.0334998649554676,3,0,1
61734,1,1,0,1,0,1,87.49475573712014,2.564422701652376,0,0,1
10842,1,1,1,1,0,1,81.3883835434702,3.331985258819621,5,1,1
5395,1,0,0,0,1,0,45.99533043362365,0.5160209905897772,1,0,0
95908,1,1,0,0,0,0,79.52417846125816,1.4067284171937615,2,0,0
14718,0,0,1,0,1,0,62.5394763341493,0.22466359972404093,4,0,0
58610,1,0,1,1,1,0,78.0177117383923,0.7401088022151642,0,0,1
23448,0,0,1,1,1,0,63.09954372446029,2.47533601360805,4,1,1
82757,1,0,0,0,1,1,64.65342854160522,1.1749304888393064,2,0,0
80117,0,1,1,1,0,0,74.06523301607365,2.397418988473113,4,1,1
60072,1,0,0,1,0,1,93.67108690030258,3.947010954936709,5,0,1
65438,0,1,1,0,1,1,73.20154530530135,1.8928742770699198,1,0,1
86853,0,0,1,0,0,1,56.254475487227396,3.615727104353187,2,1,1
11012,1,1,1,1,0,0,67.72423465380027,3.8325139684263148,2,0,1
36163,0,1,0,1,0,1,86.93206771380841,2.690616295422048,0,1,1
22450,0,1,1,0,1,1,76.78791516110346,1.3700666317632881,3,0,1
67511,1,1,1,1,1,0,45.37033960642303,3.987711771683396,1,0,1
32566,0,1,1,1,0,1,73.68841053223773,1.8920024259386374,0,0,1
67973,1,0,0,0,0,0,83.15152591724292,2.9492546538488726,2,0,0
90735,0,1,0,0,0,0,100.1651617216981,2.4634150582421164,1,1,1
90684,0,1,0,1,1,0,49.839809289833426,3.130198081017896,2,1,1
6573,1,1,0,1,1,0,57.16766899603617,4.260394717903305,2,0,1
79933,0,0,0,0,1,1,84.05981944178866,1.7727425255323253,0,1,0
5850,0,0,1,0,0,0,65.36825147361276,4.581238023684998,1,1,0
15164,1,0,1,0,0,1,64.67236853330596,0.543747121763346,4,0,0
24204,1,0,0,1,1,1,61.62535640532235,1.3046186741750159,2,0,0
65030,1,0,1,1,1,0,74.89595511435648,4.597841123174701,2,0,1
46871,0,0,1,0,1,1,84.05330594060355,0.3203158904946235,5,0,0
22458,0,1,0,1,1,0,62.56565642357167,2.312645826372783,0,0,0
96470,1,0,0,1,1,1,49.07155033120571,1.2993029443340232,4,1,1
23538,0,1,0,0,0,1,78.68352365919917,3.9421414489043674,1,1,1
29412,0,1,1,1,1,0,54.31131284379043,0.4359300440937125,4,0,1
4362,0,1,0,1,0,0,78.33637921325055,0.6342065564359189,1,1,0
194,0,1,0,1,1,0,70.36386782126392,0.7877963142441802,1,0,0
10394,0,1,0,1,0,1,66.38797917201079,1.5781321664827852,4,0,1
14329,1,1,1,0,1,1,58.088807353333905,4.287579832245144,0,0,1
20459,1,0,1,1,1,1,65.55560015063921,4.376571927547256,4,0,1
56343,0,1,1,0,0,0,68.57522191788092,1.0074556743289471,0,0,0
41215,0,0,0,1,1,0,65.41034134974562,2.598048370352291,0,0,0
10436,0,1,1,1,1,0,90.93516838931801,3.3257160888320767,4,0,1
7514,1,1,0,0,1,0,70.81028598250768,2.061691303061765,2,1,1
56588,1,1,0,1,1,1,50.98001289847567,4.746093757594139,3,1,1
58219,1,1,1,1,1,0,53.69816638234748,2.7386795795650936,0,1,1
33378,1,0,0,1,1,1,73.11475220422366,2.1750111902857086,0,0,1
52195,1,0,1,1,0,1,43.29552342125922,3.1247716426762047,1,0,1
97640,0,0,0,1,1,1,88.55380539604943,4.107452004226577,2,0,1
80231,0,0,0,1,1,1,90.38410510874893,1.2995642428850362,1,0,0
8734,0,1,1,1,0,1,49.32347509393736,4.607481397483866,4,0,1
5094,0,1,0,0,0,0,74.09429377464768,1.591452339099655,2,1,0
34820,1,0,1,0,0,1,76.1493458315558,3.1709478202558836,4,1,1
82287,0,1,1,0,0,0,92.98887236111823,3.5889500970631105,4,1,1
82307,0,1,0,1,1,1,87.70125145491448,4.5124660005883115,2,0,1
78882,0,0,0,0,0,1,53.62255656983688,3.1339448192466026,4,1,1
20882,0,0,0,1,0,0,64.21879879297205,4.699125595909278,4,0,0
78960,1,1,0,1,1,1,54.85919154021681,3.5647497976195246,5,1,1
70343,1,0,0,0,0,1,61.964802777355885,3.9644453354180897,5,1,1
68853,0,1,0,1,1,1,52.60496242840699,3.8927360943140026,3,0,1
98114,0,1,0,0,1,1,44.276220108631016,3.0085241322579948,2,0,1
2606,0,1,0,0,1,0,103.676027831152,4.458045584594939,3,0,0
17177,0,1,0,0,0,1,43.672186351087106,1.6812141565647791,4,1,1
87854,1,1,0,0,1,1,79.48314426168007,1.0594823365258983,2,0,1
89761,1,1,0,1,0,1,53.73544643700165,0.8390014206700003,3,0,1
77341,0,1,1,0,0,1,42.2850164568872,2.6359680596666673,5,1,1
80530,0,0,0,0,0,0,55.46200314150348,4.620718264850019,0,0,0
58336,1,0,0,1,1,0,85.42457477613793,2.878830607790887,5,1,1
77680,1,0,0,0,0,0,81.91279320916342,4.382085284834666,5,1,1
10792,0,0,1,1,0,1,93.06024739815363,0.7157352393242639,2,1,1
42012,0,0,0,0,0,1,73.33429372440293,3.6078689267345156,4,1,0
87197,0,1,1,0,0,1,44.12066681909341,4.917073116112481,4,1,1
24032,1,1,1,1,1,1,63.351403709105696,2.728060768101715,5,0,1
84468,1,0,0,0,0,1,78.0219482089822,3.978982404898335,2,1,1
14628,1,1,0,0,1,1,69.71121915997169,2.6305304233125715,2,1,1
17255,1,0,0,1,0,1,58.55820730862396,4.335985596782061,5,0,1
83806,1,1,1,0,1,0,55.943114301148434,2.9492412373788817,0,0,1
10037,0,1,1,0,1,1,74.42212441041022,0.9856765748828761,5,1,1
13996,0,1,1,1,1,1,77.95984146695628,1.1625635711224485,3,0,1
3536,0,0,0,0,0,0,72.88734143606001,1.7832247839600295,4,1,0
91807,0,1,0,1,1,0,86.48015703587116,4.845173673206967,5,0,1
44371,1,0,1,1,0,0,40.933842227268116,3.1298992410217097,3,1,1
67168,0,1,1,0,1,0,65.26178953205556,2.418601839626401,0,0,1
38296,1,0,1,1,1,0,68.84277960807597,1.8360552342671876,4,1,1
29543,1,0,1,0,0,0,78.68949801048498,4.395824674882799,5,0,0
18326,0,0,0,1,1,0,90.89506471546784,1.5144581507581056,2,0,0
8709,0,1,0,0,1,0,78.71988187779611,2.3599022677776524,4,0,0
79501,0,1,1,0,0,0,73.33855617273251,0.6815758977060693,4,0,1
97089,0,1,0,1,1,0,64.09966515460421,1.900256093778598,1,1,1
58475,0,1,1,1,1,1,80.3783047011448,4.385568683717798,5,1,1
16683,0,0,1,0,0,0,71.3479957810565,0.3626975562332557,5,1,0
23405,1,1,0,0,0,0,63.5237287580591,0.20241081836297914,1,0,0
23717,1,0,0,0,1,0,84.90651934168041,2.165728875570096,0,0,0
84759,1,0,0,0,0,1,66.0212811829863,3.341472832538269,1,1,1
75947,0,1,1,1,0,1,73.12536842920402,0.18198377154569345,2,1,1
86742,1,0,1,1,0,0,56.9453249511059,2.368294889603846,0,0,1
56426,0,1,0,0,1,1,76.16647316900918,0.1955260730841757,3,1,1
91522,0,1,0,0,0,0,74.8808157632942,3.328174688507732,5,0,0
8768,1,1,0,0,0,0,60.12218274333792,3.5355113499452715,3,1,1
67019,1,0,1,1,0,0,82.26056386934306,4.49890793247341,5,1,1
13291,0,1,1,0,0,0,77.27573971286363,4.720820208047382,4,0,0
32558,0,0,0,0,1,1,66.55839176512703,3.943059182202794,4,1,0
18381,1,1,0,1,1,0,65.22275635708989,2.5851336324608316,3,0,1
93909,1,1,1,0,0,0,71.29845635891989,1.0573768935837757,2,0,1
77603,1,1,0,0,1,0,92.36470286827077,3.4387753978224262,1,1,1
19654,1,0,1,1,0,0,62.07974800111791,4.887282769869574,4,1,1
93669,1,0,0,0,1,1,59.78622557228641,4.343801167406408,5,1,1
23884,1,0,1,0,1,1,93.24826183701069,2.9490830358070914,0,1,1
88669,0,1,1,1,0,0,102.5387275711945,4.573848801607906,3,0,1
14291,1,1,0,0,0,1,57.470703621614696,1.8604243863470693,1,0,0
68797,0,0,0,1,0,0,70.39840734123283,2.865973005932684,4,0,0
22299,0,1,1,1,0,1,50.381597144425264,2.476052368948846,2,1,1
5064,1,1,0,1,0,1,60.66408815098726,2.5849744792121303,1,0,1
66856,1,1,0,0,1,0,66.31269547179647,4.871600950449894,2,1,1
94692,1,1,0,1,0,1,70.10897711378063,1.2029186432501948,0,0,1
49779,0,0,1,1,0,1,48.523538149338094,0.21929535520371413,2,0,0
29322,0,0,1,0,1,1,67.73608908496412,0.040295499927747724,5,1,1
96527,1,0,1,0,0,0,73.70055426697812,1.0327148409254021,3,1,1
4267,1,0,0,0,1,0,62.64670566328991,2.8373877651252215,3,0,0
15856,0,1,1,1,1,1,85.35318270208614,3.907611268753757,4,1,1
22493,0,0,0,0,0,0,72.85020917840633,1.2297709040104676,5,0,0
26568,1,0,0,0,0,1,80.58063819705002,0.9086858872595227,1,1,0
43198,1,1,1,1,0,0,57.64460198675907,1.9771407816417002,4,1,1
13022,1,0,1,1,1,0,63.481730533729504,3.5287021164516954,5,1,1
33246,0,1,1,1,0,0,59.000921600764904,1.0899949183824509,0,0,0
45086,0,1,0,0,1,1,73.9665060797172,3.187129922135342,5,1,1
48412,1,0,0,1,0,0,70.30326428717315,2.397619575507708,4,1,1
94477,1,0,1,0,0,0,52.43588367718668,0.5921047479492675,2,1,1
32086,1,0,0,1,1,0,64.32380525430527,2.144035901687621,1,0,0
80347,0,1,1,0,1,0,98.33310441816792,1.4241804203259707,3,0,1
75174,0,1,1,1,1,0,38.325763912820825,2.795971356352445,3,0,1
74274,0,0,1,1,0,0,54.10510042276161,3.434113387272112,4,0,1
17345,1,1,0,0,1,0,85.68176830746674,4.74942178800197,1,0,0
43783,1,0,1,1,0,1,70.122138859326,3.2997661160926954,5,1,1
52168,1,1,1,1,0,1,86.38589346044456,0.5019402173059023,3,1,1
28580,0,0,1,1,1,0,80.36192880482952,2.9828826433489426,3,1,1
88005,0,1,1,1,0,0,95.90455036692083,3.7755453168170066,0,0,1
40668,0,1,0,1,0,0,41.54565755276049,2.278638365557236,3,0,0
59194,1,0,0,0,0,0,70.31360525665197,2.996299115756959,5,0,0
72623,1,1,0,1,1,1,86.48555119231388,2.051604056143193,2,1,1
58204,0,0,0,1,0,0,91.46560122761596,0.7243690602671404,4,0,0
67517,1,1,0,1,1,0,64.80702419374587,1.1886904895871053,5,1,1
33969,1,0,0,1,1,0,98.02249515779117,2.5676602739309033,1,1,1
53082,0,0,0,0,0,0,57.44233500807253,3.6134125150674206,2,1,0
45598,0,0,1,0,0,1,67.61492722192523,2.703724658925075,0,0,0
40543,0,1,1,0,0,1,83.35176328780615,2.784023328576286,0,0,1
68592,0,0,0,0,0,1,76.49797709446018,2.089812465510707,0,0,0
61753,0,1,1,0,1,0,71.7124661460371,1.0710411246412799,5,0,1
44528,1,0,0,0,1,0,71.18969276631829,1.7648372191723745,2,0,0
12713,0,1,0,1,1,0,73.3166918531192,0.8877691423524692,1,1,1
49466,1,0,1,1,1,0,111.64294609227014,3.3740936353472755,1,1,1
55501,1,1,1,1,1,0,71.8111012504612,3.2871769960705373,2,1,1
8053,0,1,1,1,1,0,74.42953894613532,3.5601204692258452,5,0,1
68350,0,1,1,0,0,0,79.19711461861115,0.547968034906306,0,0,0
10186,1,0,0,0,1,1,59.20144768401036,1.8351751877843232,1,1,0
3946,1,0,1,0,0,0,60.84302178426063,3.6046151091092775,2,0,0
31184,1,1,0,0,1,0,75.06699343620589,4.094917120843521,3,1,1
82642,0,1,0,0,1,1,52.562922895292566,4.9473331054555985,5,1,1
88778,1,1,1,0,0,1,59.96668065590994,4.724073683934554,1,1,1
25919,0,0,1,0,1,1,73.23585074946888,0.6310196751143837,4,0,0
44168,0,0,1,1,1,1,75.06558272826774,3.928898237487517,0,0,1
8376,1,1,0,0,0,1,94.30514628588105,3.310748441350037,5,1,1
85135,0,0,0,0,0,1,71.42075367314831,0.11735701102667417,3,1,0
54347,1,0,1,1,1,1,69.37481532393204,4.523835203246951,0,0,1
59341,1,0,1,0,1,0,19.026121296976797,2.475833587449256,3,1,1
62207,0,0,0,1,0,1,57.28776956706662,3.8621770322426703,1,0,0
72052,0,0,1,0,1,0,98.83371042286481,2.755782234524946,3,1,1
50934,1,1,1,1,1,1,42.02558783804912,1.6405796009983535,4,0,1
28852,0,1,1,1,0,0,93.45539157211324,2.438995274997089,1,0,1
17468,0,0,1,0,1,1,66.65307838307453,4.154154414976828,0,0,0
87377,1,1,1,1,1,1,82.31027732976861,1.0419130920343926,1,1,1
65392,0,0,1,1,0,0,70.56587762399384,2.7591314554702913,0,1,1
74329,1,1,1,1,0,0,99.1663490773893,3.1291252463858514,3,1,1
11180,1,0,0,1,1,0,40.5036253127715,2.9297118553803942,5,1,1
80155,0,0,1,0,0,1,80.91331096118245,1.9729443904507882,4,0,0
44952,1,0,1,1,1,1,97.50635107612598,0.8237877529438936,2,1,1
88581,0,1,0,1,1,1,65.36356480010411,1.3076310537924396,3,0,1
16218,1,1,0,0,0,1,78.68168649317049,2.2861929063435094,5,0,1
35188,0,1,1,0,1,1,73.77012238394758,1.0326956678152543,1,1,1
79182,1,0,0,1,1,0,61.48205417613843,3.6463924555297176,5,0,1
9049,1,0,1,1,1,0,61.82679488827029,1.3910233665798177,5,0,1
15000,0,1,0,0,0,1,73.60009899587227,0.9880060485749159,3,1,1
6451,0,1,0,0,1,1,46.71253393192653,1.7783546774123922,1,0,0
74231,0,0,0,1,1,1,65.4134376010576,1.12872773288831,3,1,1
79324,0,0,1,0,1,0,48.67119672724736,3.526036204810461,3,1,1
45969,0,0,0,1,1,0,61.739543383196086,3.9933368244303384,4,1,0
26872,0,1,1,1,0,0,97.17937629048578,2.0977249020295083,1,1,1
27283,0,0,1,0,1,0,53.94683942493745,3.313668907103659,4,0,0
93959,0,0,0,1,0,0,63.61643520252408,0.9864429073204151,3,0,0
42510,0,0,0,0,1,0,62.15536053084945,1.6796984223530531,3,0,0
3966,1,0,1,0,0,1,80.43860742094972,0.7675963368131489,1,0,0
72099,0,1,1,0,0,0,73.42243422696846,1.0559806250596404,5,1,1
88799,1,0,1,0,1,0,72.78921170051888,2.3660075217806336,4,0,1
89461,0,1,0,1,1,1,86.89164560099965,3.235743028747225,2,0,1
2375,0,0,1,1,1,1,55.803417542976895,0.7170317101151058,4,0,1
72214,1,1,0,1,0,0,56.88456692210474,2.6450895641485235,3,0,1
5010,1,1,1,1,1,1,95.05681954870025,2.3062256724005117,0,1,1
57082,0,1,0,1,0,0,100.3236192791581,0.059248688420533435,5,1,1
52509,1,1,1,0,1,1,39.61528135234168,4.372935956786368,4,1,1
69221,0,0,1,1,0,0,83.6115880984583,2.8927962754317487,2,1,1
12917,1,1,0,1,1,1,59.22088083287802,1.3002860238571619,5,0,1
17346,0,1,0,0,1,1,94.37783544227464,2.9855794106497013,0,1,1
85230,1,0,0,0,1,1,71.1884383907074,4.645606803324134,4,0,1
93857,0,1,0,0,0,0,36.99763154574454,0.09848153353735956,0,1,0
52341,1,1,0,0,1,0,74.7212514026933,4.760557213281247,3,1,1
80682,0,0,1,1,0,0,79.04035464408034,3.27988900237522,5,0,1
77765,1,1,0,0,1,1,72.21416862766074,2.693812047033151,5,1,1
68793,0,0,0,1,0,0,90.20524808336215,1.9849392150484206,3,0,0
69961,0,1,0,0,0,1,86.86213358203692,0.6604492917569316,2,0,0
52519,0,1,0,0,1,1,72.05588115501952,0.09044645890376735,1,0,1
6482,1,1,0,0,0,1,39.50282861855375,2.1729077034780313,0,0,1
22390,1,0,1,1,0,0,73.5532893123991,2.756819543381046,2,0,0
27290,1,1,0,1,1,0,66.9554816361794,4.947999778849972,4,1,1
21869,1,0,1,1,0,0,68.768129840043,2.6271154389661233,3,0,1
99351,1,1,0,0,1,0,61.31431008940341,3.525682531528162,4,0,1
48412,0,1,0,1,1,0,44.521248226801504,3.1590841303689836,1,0,0
8272,1,1,1,0,1,1,54.040216972287574,4.3960545659063905,0,0,1
11076,0,1,0,1,0,1,84.48749834894812,2.435801122541832,2,0,1
15564,0,0,0,0,0,0,86.01054769016342,0.8823934314604254,1,1,0
7018,0,0,1,1,0,0,95.06902487254554,1.1819490611901347,0,0,0
87861,0,0,1,1,1,1,66.50446080808624,1.7936255267247065,3,1,1
80809,0,1,0,0,0,0,69.61958021429464,0.948560126562672,1,1,0
16248,1,0,1,0,1,0,56.16339018651298,3.960032235659457,4,1,1
82035,0,0,0,1,0,0,73.14688800835971,1.8480206045961145,2,1,0
17163,1,1,0,1,1,1,69.02157168567574,1.9038206037817795,5,0,1
59363,0,0,0,1,0,0,49.138023940512035,2.502403893772693,2,0,0
52102,0,1,1,0,0,0,77.17785309688647,1.4370077845716716,2,0,0
43162,1,1,1,0,1,0,44.000748115172115,0.62591399101393,1,0,1
49114,1,0,0,1,0,0,52.6104405636178,3.6740097945916346,1,0,0
24293,0,0,0,1,0,0,74.62680327104742,2.9554796541435557,3,1,0
46439,0,1,1,1,1,0,55.37442833903955,0.9547902068544711,1,0,1
77233,0,1,0,0,1,0,61.184992321343145,0.3092210623586916,5,0,0
88544,1,1,1,0,0,0,69.00664218027889,2.6899205504795143,4,0,1
54967,1,1,1,0,0,1,81.8128559265008,3.332386192166981,5,1,1
28897,0,0,1,0,1,1,89.9140894827229,1.167750740055617,4,0,0
46182,1,1,1,0,0,1,57.858920312695105,1.9571369861576264,4,1,1
4365,1,0,1,0,0,1,83.18723938915936,4.399568141334196,3,0,1
33711,1,1,0,0,0,1,64.51499919711829,2.527532947080301,5,1,1
41544,1,0,1,0,1,0,65.76814783254284,4.293492472250956,0,1,1
71452,1,1,1,1,0,0,71.63022882002878,2.7318629656660907,2,1,1
61284,1,1,1,1,0,1,89.15719823780084,3.0533821901676115,0,0,1
78118,1,0,0,0,1,0,73.55640235107002,2.9093701332315014,4,0,0
12289,0,1,1,0,1,1,67.72295281730959,0.6812711441932118,1,1,1
43501,1,0,1,0,1,1,75.08973669525078,0.24744938331363597,2,1,1
76157,1,1,1,0,0,1,75.92857253951874,3.590883849299917,3,1,1
8271,0,1,0,1,0,0,42.944725039677216,3.029633425998353,1,1,1
4484,1,1,0,1,1,0,77.81664981437966,1.7426837102621677,0,0,1
91424,1,0,0,1,1,0,75.73475699663382,2.9396136209155266,0,0,1
28400,1,1,1,1,1,0,81.29828246244864,2.7286662962750183,4,1,1
26935,1,0,1,1,0,1,67.09126787479812,3.679740039506658,3,0,1
82184,0,1,0,0,1,0,71.84245920275,2.897268981792807,4,1,1
59061,1,0,0,0,1,1,68.31982883171344,3.2954637107779754,3,0,1
89017,0,0,1,0,0,0,71.34315296757589,2.7351689568593325,3,1,1
4797,1,1,0,0,0,1,75.86132432048784,0.7932770895117469,2,1,1
73408,1,1,0,1,1,1,81.28655464539702,4.28236825454023,5,0,1
58187,1,1,0,1,1,1,77.75176291590772,2.0082389958838887,3,0,1
43734,1,1,1,1,1,1,73.26438095280672,1.0341375605558034,5,1,1
10673,0,0,0,0,1,1,49.741173050232426,4.832984521523983,5,0,0
16130,0,0,0,1,1,0,67.3377579025942,3.264879889068956,0,1,0
22750,0,1,0,0,1,1,78.09411242600905,4.603888774841018,0,1,1
2045,0,0,1,1,1,0,44.76743898071858,1.2271998326281337,0,0,0
57453,0,1,1,1,0,0,118.29100559295627,3.2464333324798385,0,1,1
67398,1,1,0,1,0,0,65.61723217937322,2.161755527858272,1,1,1
52345,0,1,0,0,1,1,55.604345539339114,0.21361550767173665,2,0,1
43325,0,1,0,1,1,0,63.059600883433,2.3723063858561315,4,0,1
64175,1,1,0,0,0,0,59.32334415402444,1.722437420674166,4,0,1
46637,0,0,0,0,1,1,88.28866489446045,0.43825609628123263,1,1,0
8313,1,1,1,0,0,1,86.65906065359582,3.748462864451864,4,0,1
49344,0,0,0,1,0,1,93.8644639327649,2.745862057006674,1,0,0
55902,1,1,0,1,1,0,61.312041354513326,0.1668576100346819,4,0,1
61206,0,1,1,1,1,0,83.14946498779985,1.2155630019891828,4,0,1
65710,1,1,1,1,1,1,67.52803867342719,4.838162791431815,2,1,1
39736,0,1,0,0,0,1,83.61261083011807,3.5992828762794704,3,1,1
75761,0,0,1,1,1,1,45.62779995779309,4.620098394245006,3,1,1
49616,1,0,1,0,1,0,70.00488392288608,2.7888569287920224,1,1,1
30704,1,1,0,0,1,0,55.66057827509112,4.143171665340694,0,1,1
31263,1,1,0,1,0,0,49.042039723818434,2.5457956147281595,2,1,1
24240,0,1,1,0,0,1,59.521457685775474,2.4315022340081516,5,1,1
53984,1,1,0,0,0,0,52.789214811902795,0.9929817821921016,0,0,0
63555,0,0,0,1,0,0,52.666492410885425,3.941304445752812,2,1,0
16935,1,0,1,0,1,1,88.3493683794978,2.555341298614838,0,1,1
6043,0,1,0,1,1,0,69.15291049798185,0.9199626428579266,1,0,0
62471,1,0,1,1,0,0,48.01807280036315,2.208399223977983,1,0,1
2675,1,0,1,0,1,0,69.0307239959509,2.358052183038989,2,1,1
27035,0,1,1,1,1,0,67.01229192106138,0.1804913636445521,4,0,1
23543,1,0,1,0,0,1,61.44253945505792,3.6815371575210447,2,0,0
45907,1,1,1,1,0,1,74.26551378750675,0.10055758344427124,1,1,1
77671,1,0,0,1,0,1,65.64604957188233,2.7848211771470313,3,0,1
21008,0,0,1,1,0,1,59.16421226482505,3.2272879690389127,4,1,1
61258,0,1,0,1,0,0,67.01754549467437,0.21903053809295026,0,1,1
23067,1,0,0,1,0,1,84.806799026496,1.6247579155308927,4,0,0
79254,1,0,1,0,0,1,88.44588711609825,3.8506183826015272,2,0,1
83618,0,0,0,1,0,1,78.29672334562065,0.718389176468256,3,0,0
70641,0,0,1,0,1,1,82.36341913528385,2.4706608971220767,2,0,1
97041,1,0,1,1,0,0,83.89005184948283,0.568886444715464,5,0,1
67183,0,1,0,0,1,0,86.664093979026,4.801566645646903,4,1,1
80216,1,1,1,0,0,0,100.2903353653682,1.1576565350895933,3,1,1
38744,1,0,0,0,0,0,53.37174554839511,2.200236993535311,0,1,0
62082,0,1,0,0,0,1,80.93531515451971,2.11175466864015,2,0,1
64185,0,0,0,0,0,1,103.82979601479252,2.997090738828145,0,1,0
63793,0,0,1,1,0,1,46.762490454629955,1.6403341459247778,4,1,1
94204,0,1,0,0,0,1,94.01269031859752,2.400876152575841,5,0,1
70749,0,0,1,0,1,0,53.5767604461098,4.610592866428813,2,1,1
87064,0,1,0,0,0,0,80.72601336299431,0.2885152777451072,2,0,0
51052,0,0,0,1,0,1,71.3513989132723,0.07395391128107498,2,0,0
52367,0,0,1,1,1,0,71.36047180312431,4.987162080176745,3,1,1
8679,1,1,0,1,1,1,14.19357676199872,2.338154595876518,2,0,1
67912,1,0,0,1,0,1,34.984350913111385,1.6616065787973278,5,1,1
18920,0,1,0,0,1,1,62.15062442745524,1.0800527114999547,3,1,1
56969,1,1,1,1,1,0,68.2555876864255,3.3989898445697,1,1,1
96633,1,0,1,1,0,0,76.61870946424051,3.131051659578925,2,0,1
376,1,0,0,1,1,1,58.99181652154019,1.3108101860158083,1,1,1
48425,1,1,0,0,1,0,66.02813447623666,1.2156408015090603,0,1,1
9917,1,0,1,1,0,1,53.8669237092072,4.163861758307782,4,1,1
95835,0,0,1,0,0,0,51.974027125749174,3.695150982531236,5,0,0
32790,0,1,1,1,1,1,60.631149394452954,3.8195239415967968,2,0,1
57889,0,0,0,0,1,1,36.87275555707376,2.278605299334245,0,0,0
85169,0,0,0,1,1,0,76.97729514694551,1.5506835143053515,1,1,0
35095,0,1,1,0,1,0,80.30665413348916,2.489099400036391,3,0,1
65509,0,0,1,0,1,1,89.24783487940431,2.9688793566682747,3,1,1
20436,1,0,0,0,0,1,109.60353937046558,3.6129990687064053,1,1,0
48207,0,0,0,1,1,1,59.78798256061608,2.2968674189945575,0,1,1
7495,1,0,1,0,1,0,91.40566279353612,3.4754108019591667,2,1,1
49537,0,0,1,1,1,0,64.80162430077065,2.6041655438096094,0,1,1
64610,1,0,0,1,0,1,75.3688309639293,0.8071617700063999,3,1,1
98570,1,1,1,0,0,0,76.84590586569249,0.3807912599486707,2,0,1
91015,0,0,0,0,1,0,86.21308270187126,2.804330373031625,1,0,0
81449,0,0,0,1,0,1,65.77053389823105,2.3174413165329035,1,0,0
68758,0,0,0,1,0,1,39.533080132582974,1.903492727588122,4,1,1
58538,0,1,1,0,1,1,64.62624992632212,2.8504976872063996,1,0,1
27809,1,0,0,1,0,1,99.277847410533,3.504801496866823,4,0,1
46349,0,1,1,0,1,1,73.91943573169189,1.1577805299026926,1,1,1
16097,0,1,1,0,1,0,92.60011895082437,2.7260374994702663,3,0,1
7456,1,1,0,1,1,1,92.06301271183878,1.0966984038842298,5,1,1
50470,1,1,1,1,0,0,74.25011275870419,3.201214176092132,3,0,1
94827,0,1,0,1,1,1,62.575247084621154,2.7790329646597307,4,0,1
58270,0,0,1,0,1,1,60.49692866720482,3.500881889058123,2,1,1
14887,1,0,0,1,1,0,75.2354828265248,4.177640640322613,4,0,0
24733,0,0,0,0,0,0,79.35053686045083,1.6323841424189722,0,0,0
12953,1,0,0,0,1,0,91.76762942561268,4.463958989779492,0,0,0
10316,1,1,0,0,1,0,52.87012479910945,0.3831180064340012,4,1,1
36794,0,1,0,1,0,1,55.96953105882385,3.177993316064338,5,0,1
20465,1,1,1,1,1,0,74.47447353615684,1.5314144886196501,4,1,1
90037,0,1,1,1,0,0,54.96899195193795,3.7372009761475704,2,0,1
71458,0,1,0,0,1,0,80.36955293939555,0.038465292530701634,1,1,1
29984,0,1,1,1,0,0,71.80920648347156,4.152469221111105,5,1,1
27381,1,0,1,0,0,0,57.87154759007781,4.164310093601184,3,0,0
98756,0,0,0,1,1,1,101.93570587761394,2.4173742370745117,1,1,1
3946,0,0,0,1,0,0,73.61154010441143,4.647202542161524,4,1,0
33176,1,0,0,0,1,0,82.58013035656886,2.082978822301722,3,0,0
25737,0,1,0,0,1,0,82.75154192913944,4.524672624888061,3,0,0
63979,0,1,0,0,0,0,91.56879194606299,0.002937063476969315,4,0,0
28378,0,1,1,1,1,1,80.95385512533879,2.0360438835959926,3,1,1
